class_id,x_center,y_center,width,height,file_name,row_index,image_path,label_path,mask_path,warm_color_binary,train_test_validation
10,0.888899,0.409207,0.160447,0.639955,agriculture-beans-corn-food-142520,5,agriculture-beans-corn-food-142520.jpg,agriculture-beans-corn-food-142520.txt,None,0,0
24,0.121614,0.402671,0.207615,0.688264,agriculture-beans-corn-food-142520,6,agriculture-beans-corn-food-142520.jpg,agriculture-beans-corn-food-142520.txt,None,0,0
12,0.668492,0.546848,0.466792,0.827720,agriculture-broccoli-close-up-close-up-399629,1,agriculture-broccoli-close-up-close-up-399629.jpg,agriculture-broccoli-close-up-close-up-399629.txt,None,0,0
12,0.338208,0.568437,0.484800,0.821244,agriculture-broccoli-close-up-close-up-399629,2,agriculture-broccoli-close-up-close-up-399629.jpg,agriculture-broccoli-close-up-close-up-399629.txt,None,0,0
9,0.348864,0.827500,0.419545,0.295000,agriculture-cherry-tomatoes-cooking-delicious-262967,1,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,agriculture-cherry-tomatoes-cooking-delicious-262967*1*9.png,1,0
9,0.406591,0.596833,0.383182,0.235000,agriculture-cherry-tomatoes-cooking-delicious-262967,2,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,agriculture-cherry-tomatoes-cooking-delicious-262967*2*9.png,1,0
9,0.137273,0.501000,0.272727,0.183333,agriculture-cherry-tomatoes-cooking-delicious-262967,3,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,agriculture-cherry-tomatoes-cooking-delicious-262967*3*9.png,1,0
9,0.136364,0.724500,0.267273,0.305000,agriculture-cherry-tomatoes-cooking-delicious-262967,4,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,agriculture-cherry-tomatoes-cooking-delicious-262967*4*9.png,1,0
3,0.203182,0.307500,0.259091,0.184333,agriculture-cherry-tomatoes-cooking-delicious-262967,5,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.469091,0.305500,0.251818,0.159000,agriculture-cherry-tomatoes-cooking-delicious-262967,6,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.648182,0.378667,0.219091,0.185333,agriculture-cherry-tomatoes-cooking-delicious-262967,7,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.526364,0.210667,0.248182,0.123333,agriculture-cherry-tomatoes-cooking-delicious-262967,8,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.242955,0.192000,0.144091,0.098000,agriculture-cherry-tomatoes-cooking-delicious-262967,9,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.362955,0.165833,0.195000,0.123000,agriculture-cherry-tomatoes-cooking-delicious-262967,10,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.468182,0.302500,0.250000,0.159000,agriculture-cherry-tomatoes-cooking-delicious-262967,11,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
13,0.798182,0.254000,0.391818,0.420667,agriculture-cherry-tomatoes-cooking-delicious-262967,12,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
26,0.734091,0.553500,0.271818,0.241000,agriculture-cherry-tomatoes-cooking-delicious-262967,13,agriculture-cherry-tomatoes-cooking-delicious-262967.jpg,agriculture-cherry-tomatoes-cooking-delicious-262967.txt,None,0,0
3,0.776464,0.889757,0.447073,0.219990,alejandro-duarte-tkr34pqeaBg-unsplash,1,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.459904,0.602679,0.243785,0.211310,alejandro-duarte-tkr34pqeaBg-unsplash,2,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.165196,0.337302,0.216520,0.138889,alejandro-duarte-tkr34pqeaBg-unsplash,3,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.347233,0.061384,0.250200,0.119296,alejandro-duarte-tkr34pqeaBg-unsplash,4,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.668805,0.066468,0.200481,0.132440,alejandro-duarte-tkr34pqeaBg-unsplash,5,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.766840,0.429315,0.219326,0.166667,alejandro-duarte-tkr34pqeaBg-unsplash,6,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.628909,0.239831,0.726945,0.178571,alejandro-duarte-tkr34pqeaBg-unsplash,7,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.383721,0.859995,0.328789,0.280010,alejandro-duarte-tkr34pqeaBg-unsplash,8,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.798516,0.644345,0.402165,0.251488,alejandro-duarte-tkr34pqeaBg-unsplash,9,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.175221,0.519593,0.328789,0.212302,alejandro-duarte-tkr34pqeaBg-unsplash,10,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.477145,0.420511,0.394547,0.174355,alejandro-duarte-tkr34pqeaBg-unsplash,11,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.139334,0.136533,0.268244,0.272569,alejandro-duarte-tkr34pqeaBg-unsplash,12,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
3,0.887731,0.073537,0.224539,0.143105,alejandro-duarte-tkr34pqeaBg-unsplash,13,alejandro-duarte-tkr34pqeaBg-unsplash.jpg,alejandro-duarte-tkr34pqeaBg-unsplash.txt,None,0,0
14,0.437917,0.604875,0.458500,0.790250,alluring-bell-peppers-blur-capsicums-186840,1,alluring-bell-peppers-blur-capsicums-186840.jpg,alluring-bell-peppers-blur-capsicums-186840.txt,alluring-bell-peppers-blur-capsicums-186840*1*14.png,1,1
14,0.139417,0.397125,0.277500,0.792250,alluring-bell-peppers-blur-capsicums-186840,2,alluring-bell-peppers-blur-capsicums-186840.jpg,alluring-bell-peppers-blur-capsicums-186840.txt,alluring-bell-peppers-blur-capsicums-186840*2*14.png,1,1
2,0.192998,0.735243,0.306520,0.523148,ana-essentiels-H0smXKsoPOY-unsplash,1,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*1*2.png,1,1
2,0.684896,0.758681,0.227045,0.339699,ana-essentiels-H0smXKsoPOY-unsplash,2,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*2*2.png,1,1
2,0.447724,0.679688,0.247299,0.447917,ana-essentiels-H0smXKsoPOY-unsplash,3,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*3*2.png,1,1
2,0.786844,0.546730,0.148534,0.188368,ana-essentiels-H0smXKsoPOY-unsplash,4,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*4*2.png,1,1
2,0.665123,0.525318,0.187886,0.192419,ana-essentiels-H0smXKsoPOY-unsplash,5,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*5*2.png,1,1
2,0.586998,0.556279,0.161265,0.244502,ana-essentiels-H0smXKsoPOY-unsplash,6,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*6*2.png,1,1
2,0.910301,0.531250,0.179398,0.250000,ana-essentiels-H0smXKsoPOY-unsplash,7,ana-essentiels-H0smXKsoPOY-unsplash.jpg,ana-essentiels-H0smXKsoPOY-unsplash.txt,ana-essentiels-H0smXKsoPOY-unsplash*7*2.png,1,1
15,0.703733,0.472377,0.481771,0.566975,andrijana-bozic-J26QsYZsVLA-unsplash,1,andrijana-bozic-J26QsYZsVLA-unsplash.jpg,andrijana-bozic-J26QsYZsVLA-unsplash.txt,None,0,0
15,0.245312,0.861883,0.435764,0.276235,andrijana-bozic-J26QsYZsVLA-unsplash,2,andrijana-bozic-J26QsYZsVLA-unsplash.jpg,andrijana-bozic-J26QsYZsVLA-unsplash.txt,None,0,0
15,0.344792,0.567593,0.265625,0.312346,andrijana-bozic-J26QsYZsVLA-unsplash,3,andrijana-bozic-J26QsYZsVLA-unsplash.jpg,andrijana-bozic-J26QsYZsVLA-unsplash.txt,None,0,0
12,0.503333,0.532436,0.579333,0.697032,annie-spratt-m1t-RJ1iCIU-unsplash,1,annie-spratt-m1t-RJ1iCIU-unsplash.jpg,annie-spratt-m1t-RJ1iCIU-unsplash.txt,None,0,0
16,0.339345,0.320095,0.371509,0.521663,antibiotic-antioxidant-aroma-aromatherapy-242178,1,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,None,0,0
5,0.735622,0.228959,0.442320,0.452440,antibiotic-antioxidant-aroma-aromatherapy-242178,2,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,antibiotic-antioxidant-aroma-aromatherapy-242178*2*5.png,1,0
5,0.844997,0.574701,0.310007,0.505478,antibiotic-antioxidant-aroma-aromatherapy-242178,3,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,antibiotic-antioxidant-aroma-aromatherapy-242178*3*5.png,1,0
17,0.441074,0.793078,0.272440,0.158367,antibiotic-antioxidant-aroma-aromatherapy-242178,4,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,None,0,0
17,0.542221,0.635458,0.252327,0.174303,antibiotic-antioxidant-aroma-aromatherapy-242178,5,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,None,0,0
17,0.191240,0.626370,0.222573,0.194472,antibiotic-antioxidant-aroma-aromatherapy-242178,6,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,None,0,0
17,0.078790,0.483566,0.152593,0.186255,antibiotic-antioxidant-aroma-aromatherapy-242178,7,antibiotic-antioxidant-aroma-aromatherapy-242178.jpg,antibiotic-antioxidant-aroma-aromatherapy-242178.txt,None,0,0
39,0.569922,0.696170,0.338281,0.487578,ap0,1,ap0.jpg,ap0.txt,ap0*1*39.png,1,0
39,0.728516,0.389752,0.367969,0.462733,ap0,2,ap0.jpg,ap0.txt,ap0*2*39.png,1,0
39,0.273333,0.670330,0.500000,0.564103,ap10,1,ap10.jpg,ap10.txt,ap10*1*39.png,1,0
39,0.618333,0.545788,0.470000,0.600733,ap10,2,ap10.jpg,ap10.txt,ap10*2*39.png,1,0
39,0.251667,0.329670,0.470000,0.380952,ap10,3,ap10.jpg,ap10.txt,ap10*3*39.png,1,0
39,0.728333,0.285714,0.470000,0.446886,ap10,4,ap10.jpg,ap10.txt,ap10*4*39.png,1,0
39,0.461429,0.644915,0.374286,0.455932,ap11,1,ap11.jpg,ap11.txt,ap11*1*39.png,1,0
39,0.657143,0.456780,0.354286,0.408475,ap11,2,ap11.jpg,ap11.txt,ap11*2*39.png,1,0
39,0.309286,0.421186,0.355714,0.415254,ap11,3,ap11.jpg,ap11.txt,ap11*3*39.png,1,0
39,0.379883,0.516927,0.333984,0.526042,ap13,1,ap13.jpg,ap13.txt,ap13*1*39.png,1,0
39,0.666504,0.434245,0.315430,0.449219,ap13,2,ap13.jpg,ap13.txt,ap13*2*39.png,1,0
39,0.322513,0.543478,0.363351,0.726997,ap15,1,ap15.jpg,ap15.txt,ap15*1*39.png,1,1
39,0.725131,0.554601,0.363351,0.708797,ap15,2,ap15.jpg,ap15.txt,ap15*2*39.png,1,1
39,0.569167,0.696742,0.308333,0.436090,ap16,1,ap16.jpg,ap16.txt,ap16*1*39.png,1,0
39,0.311667,0.545113,0.396667,0.563910,ap16,2,ap16.jpg,ap16.txt,ap16*2*39.png,1,0
39,0.524167,0.275689,0.305000,0.426065,ap16,3,ap16.jpg,ap16.txt,ap16*3*39.png,1,0
39,0.715000,0.563910,0.270000,0.441103,ap16,4,ap16.jpg,ap16.txt,ap16*4*39.png,1,0
39,0.608014,0.704167,0.407666,0.458333,ap18,1,ap18.jpg,ap18.txt,ap18*1*39.png,1,1
39,0.771777,0.460417,0.386760,0.470833,ap18,2,ap18.jpg,ap18.txt,ap18*2*39.png,1,1
39,0.388502,0.510417,0.393728,0.479167,ap18,3,ap18.jpg,ap18.txt,ap18*3*39.png,1,1
39,0.371000,0.425299,0.224667,0.290837,ap19,1,ap19.jpg,ap19.txt,ap19*1*39.png,1,1
39,0.838333,0.707171,0.230000,0.356574,ap19,2,ap19.jpg,ap19.txt,ap19*2*39.png,1,1
39,0.483333,0.882470,0.218667,0.235060,ap19,3,ap19.jpg,ap19.txt,ap19*3*39.png,1,1
39,0.189667,0.874004,0.216667,0.251992,ap19,4,ap19.jpg,ap19.txt,ap19*4*39.png,1,1
39,0.558667,0.488546,0.190667,0.291833,ap19,5,ap19.jpg,ap19.txt,ap19*5*39.png,1,1
39,0.638000,0.753486,0.198667,0.287849,ap19,6,ap19.jpg,ap19.txt,ap19*6*39.png,1,1
39,0.671333,0.247012,0.200000,0.298805,ap19,7,ap19.jpg,ap19.txt,ap19*7*39.png,1,1
39,0.809333,0.448207,0.217333,0.241036,ap19,8,ap19.jpg,ap19.txt,ap19*8*39.png,1,1
39,0.911667,0.234064,0.175333,0.318725,ap19,9,ap19.jpg,ap19.txt,ap19*9*39.png,1,1
39,0.197333,0.568725,0.193333,0.278884,ap19,10,ap19.jpg,ap19.txt,ap19*10*39.png,1,1
39,0.071667,0.694223,0.140667,0.304781,ap19,11,ap19.jpg,ap19.txt,ap19*11*39.png,1,1
39,0.243000,0.287351,0.210000,0.287849,ap19,12,ap19.jpg,ap19.txt,ap19*12*39.png,1,1
39,0.430667,0.092629,0.196000,0.183267,ap19,13,ap19.jpg,ap19.txt,ap19*13*39.png,1,1
39,0.208667,0.084163,0.196000,0.166335,ap19,14,ap19.jpg,ap19.txt,ap19*14*39.png,1,1
39,0.776000,0.140438,0.145333,0.264940,ap19,15,ap19.jpg,ap19.txt,ap19*15*39.png,1,1
39,0.372667,0.703187,0.204000,0.294821,ap19,16,ap19.jpg,ap19.txt,ap19*16*39.png,1,1
39,0.392975,0.689716,0.491767,0.554374,ap2,1,ap2.jpg,ap2.txt,ap2*1*39.png,1,0
39,0.716795,0.492908,0.397366,0.494090,ap2,2,ap2.jpg,ap2.txt,ap2*2*39.png,1,0
39,0.388235,0.363475,0.249412,0.315603,ap20,1,ap20.jpg,ap20.txt,ap20*1*39.png,1,0
39,0.696471,0.663121,0.263529,0.432624,ap20,2,ap20.jpg,ap20.txt,ap20*2*39.png,1,0
39,0.231765,0.654255,0.237647,0.386525,ap20,3,ap20.jpg,ap20.txt,ap20*3*39.png,1,0
39,0.443529,0.675532,0.256471,0.393617,ap20,4,ap20.jpg,ap20.txt,ap20*4*39.png,1,0
39,0.401667,0.526667,0.576667,0.573333,ap21,1,ap21.jpg,ap21.txt,ap21*1*39.png,1,0
39,0.710000,0.393333,0.513333,0.560000,ap21,2,ap21.jpg,ap21.txt,ap21*2*39.png,1,0
39,0.403125,0.631250,0.265625,0.370833,ap23,1,ap23.jpg,ap23.txt,ap23*1*39.png,1,0
39,0.820312,0.455208,0.284375,0.360417,ap23,2,ap23.jpg,ap23.txt,ap23*2*39.png,1,0
39,0.642969,0.727083,0.245312,0.358333,ap23,3,ap23.jpg,ap23.txt,ap23*3*39.png,1,0
39,0.248438,0.169792,0.271875,0.335417,ap23,4,ap23.jpg,ap23.txt,ap23*4*39.png,1,0
39,0.524219,0.107292,0.273438,0.210417,ap23,5,ap23.jpg,ap23.txt,ap23*5*39.png,1,0
39,0.809375,0.144792,0.259375,0.285417,ap23,6,ap23.jpg,ap23.txt,ap23*6*39.png,1,0
39,0.559375,0.383333,0.271875,0.341667,ap23,7,ap23.jpg,ap23.txt,ap23*7*39.png,1,0
39,0.155469,0.534375,0.282813,0.347917,ap23,8,ap23.jpg,ap23.txt,ap23*8*39.png,1,0
39,0.189844,0.856250,0.232813,0.287500,ap23,9,ap23.jpg,ap23.txt,ap23*9*39.png,1,0
39,0.353125,0.916667,0.325000,0.166667,ap23,10,ap23.jpg,ap23.txt,ap23*10*39.png,1,0
39,0.876563,0.819792,0.246875,0.343750,ap23,11,ap23.jpg,ap23.txt,ap23*11*39.png,1,0
39,0.465170,0.606977,0.503096,0.581395,ap24,1,ap24.jpg,ap24.txt,ap24*1*39.png,1,0
39,0.746904,0.417442,0.419505,0.565116,ap24,2,ap24.jpg,ap24.txt,ap24*2*39.png,1,0
39,0.322755,0.258140,0.419505,0.404651,ap24,3,ap24.jpg,ap24.txt,ap24*3*39.png,1,0
39,0.688131,0.618812,0.527778,0.623762,ap25,1,ap25.jpg,ap25.txt,ap25*1*39.png,1,0
39,0.273990,0.500000,0.452020,0.610561,ap25,2,ap25.jpg,ap25.txt,ap25*2*39.png,1,0
39,0.408861,0.591255,0.372152,0.513308,ap29,1,ap29.jpg,ap29.txt,ap29*1*39.png,1,0
39,0.683544,0.372624,0.394937,0.304183,ap29,2,ap29.jpg,ap29.txt,ap29*2*39.png,1,0
39,0.140506,0.486692,0.275949,0.798479,ap29,3,ap29.jpg,ap29.txt,ap29*3*39.png,1,0
39,0.234737,0.291317,0.174737,0.268908,ap3,1,ap3.jpg,ap3.txt,ap3*1*39.png,1,0
39,0.569474,0.295518,0.200000,0.254902,ap3,2,ap3.jpg,ap3.txt,ap3*2*39.png,1,0
39,0.910526,0.338936,0.170526,0.235294,ap3,3,ap3.jpg,ap3.txt,ap3*3*39.png,1,0
39,0.732632,0.712885,0.197895,0.260504,ap3,4,ap3.jpg,ap3.txt,ap3*4*39.png,1,0
39,0.914737,0.715686,0.170526,0.238095,ap3,5,ap3.jpg,ap3.txt,ap3*5*39.png,1,0
39,0.835789,0.900560,0.185263,0.198880,ap3,6,ap3.jpg,ap3.txt,ap3*6*39.png,1,0
39,0.655789,0.899160,0.174737,0.201681,ap3,7,ap3.jpg,ap3.txt,ap3*7*39.png,1,0
39,0.136842,0.893557,0.164211,0.212885,ap3,8,ap3.jpg,ap3.txt,ap3*8*39.png,1,0
39,0.495789,0.490196,0.174737,0.224090,ap3,9,ap3.jpg,ap3.txt,ap3*9*39.png,1,0
39,0.690526,0.114846,0.193684,0.224090,ap3,10,ap3.jpg,ap3.txt,ap3*10*39.png,1,0
39,0.933684,0.130252,0.132632,0.232493,ap3,11,ap3.jpg,ap3.txt,ap3*11*39.png,1,0
39,0.081053,0.305322,0.157895,0.246499,ap3,12,ap3.jpg,ap3.txt,ap3*12*39.png,1,0
39,0.149474,0.491597,0.160000,0.226891,ap3,13,ap3.jpg,ap3.txt,ap3*13*39.png,1,0
39,0.072632,0.705882,0.141053,0.257703,ap3,14,ap3.jpg,ap3.txt,ap3*14*39.png,1,0
39,0.332632,0.889356,0.143158,0.221289,ap3,15,ap3.jpg,ap3.txt,ap3*15*39.png,1,0
39,0.493684,0.879552,0.153684,0.240896,ap3,16,ap3.jpg,ap3.txt,ap3*16*39.png,1,0
39,0.565263,0.691877,0.162105,0.224090,ap3,17,ap3.jpg,ap3.txt,ap3*17*39.png,1,0
39,0.816842,0.518207,0.176842,0.224090,ap3,18,ap3.jpg,ap3.txt,ap3*18*39.png,1,0
39,0.651579,0.508403,0.162105,0.204482,ap3,19,ap3.jpg,ap3.txt,ap3*19*39.png,1,0
39,0.746316,0.330532,0.153684,0.218487,ap3,20,ap3.jpg,ap3.txt,ap3*20*39.png,1,0
39,0.400000,0.271709,0.151579,0.257703,ap3,21,ap3.jpg,ap3.txt,ap3*21*39.png,1,0
39,0.176842,0.134454,0.172632,0.201681,ap3,22,ap3.jpg,ap3.txt,ap3*22*39.png,1,0
39,0.522105,0.128852,0.164211,0.162465,ap3,23,ap3.jpg,ap3.txt,ap3*23*39.png,1,0
39,0.335938,0.512500,0.490625,0.541667,ap31,1,ap31.jpg,ap31.txt,ap31*1*39.png,1,0
39,0.639062,0.758333,0.434375,0.475000,ap31,2,ap31.jpg,ap31.txt,ap31*2*39.png,1,0
39,0.234375,0.795833,0.356250,0.408333,ap31,3,ap31.jpg,ap31.txt,ap31*3*39.png,1,0
39,0.621875,0.181250,0.437500,0.354167,ap31,4,ap31.jpg,ap31.txt,ap31*4*39.png,1,0
39,0.250000,0.141667,0.337500,0.275000,ap31,5,ap31.jpg,ap31.txt,ap31*5*39.png,1,0
39,0.801562,0.387500,0.359375,0.425000,ap31,6,ap31.jpg,ap31.txt,ap31*6*39.png,1,0
39,0.265377,0.325255,0.436508,0.394388,ap32,1,ap32.jpg,ap32.txt,ap32*1*39.png,1,0
39,0.706101,0.281888,0.485615,0.475000,ap32,2,ap32.jpg,ap32.txt,ap32*2*39.png,1,0
39,0.302331,0.718878,0.432044,0.442857,ap32,3,ap32.jpg,ap32.txt,ap32*3*39.png,1,0
39,0.721478,0.742347,0.400298,0.447959,ap32,4,ap32.jpg,ap32.txt,ap32*4*39.png,1,0
39,0.500938,0.538750,0.538125,0.744167,ap35,1,ap35.jpg,ap35.txt,ap35*1*39.png,1,0
39,0.506250,0.463333,0.677500,0.840000,ap36,1,ap36.jpg,ap36.txt,ap36*1*39.png,1,0
39,0.396341,0.467192,0.178049,0.183727,ap4,1,ap4.jpg,ap4.txt,ap4*1*39.png,1,0
39,0.579268,0.758530,0.173171,0.183727,ap4,2,ap4.jpg,ap4.txt,ap4*2*39.png,1,0
39,0.730488,0.618110,0.153659,0.170604,ap4,3,ap4.jpg,ap4.txt,ap4*3*39.png,1,0
39,0.723171,0.793963,0.168293,0.202100,ap4,4,ap4.jpg,ap4.txt,ap4*4*39.png,1,0
39,0.618293,0.309711,0.168293,0.152231,ap4,5,ap4.jpg,ap4.txt,ap4*5*39.png,1,0
39,0.823171,0.238845,0.163415,0.173228,ap4,6,ap4.jpg,ap4.txt,ap4*6*39.png,1,0
39,0.765854,0.349081,0.151220,0.152231,ap4,7,ap4.jpg,ap4.txt,ap4*7*39.png,1,0
39,0.091463,0.395013,0.148780,0.149606,ap4,8,ap4.jpg,ap4.txt,ap4*8*39.png,1,0
39,0.301220,0.234908,0.158537,0.144357,ap4,9,ap4.jpg,ap4.txt,ap4*9*39.png,1,0
39,0.428049,0.118110,0.173171,0.173228,ap4,10,ap4.jpg,ap4.txt,ap4*10*39.png,1,0
39,0.571951,0.070866,0.143902,0.136483,ap4,11,ap4.jpg,ap4.txt,ap4*11*39.png,1,0
39,0.468293,0.615486,0.175610,0.170604,ap4,12,ap4.jpg,ap4.txt,ap4*12*39.png,1,0
39,0.313415,0.633858,0.158537,0.186352,ap4,13,ap4.jpg,ap4.txt,ap4*13*39.png,1,0
39,0.232927,0.762467,0.168293,0.149606,ap4,14,ap4.jpg,ap4.txt,ap4*14*39.png,1,0
39,0.180488,0.913386,0.185366,0.162730,ap4,15,ap4.jpg,ap4.txt,ap4*15*39.png,1,0
39,0.553659,0.919948,0.185366,0.160105,ap4,16,ap4.jpg,ap4.txt,ap4*16*39.png,1,0
39,0.868293,0.706037,0.165854,0.188976,ap4,17,ap4.jpg,ap4.txt,ap4*17*39.png,1,0
39,0.940244,0.877953,0.119512,0.196850,ap4,18,ap4.jpg,ap4.txt,ap4*18*39.png,1,0
39,0.945122,0.246719,0.104878,0.173228,ap4,19,ap4.jpg,ap4.txt,ap4*19*39.png,1,0
39,0.903659,0.376640,0.134146,0.149606,ap4,20,ap4.jpg,ap4.txt,ap4*20*39.png,1,0
39,0.630488,0.185039,0.173171,0.118110,ap4,21,ap4.jpg,ap4.txt,ap4*21*39.png,1,0
39,0.160976,0.279528,0.126829,0.160105,ap4,22,ap4.jpg,ap4.txt,ap4*22*39.png,1,0
39,0.156098,0.608924,0.165854,0.167979,ap4,23,ap4.jpg,ap4.txt,ap4*23*39.png,1,0
39,0.079268,0.753281,0.148780,0.157480,ap4,24,ap4.jpg,ap4.txt,ap4*24*39.png,1,0
39,0.380488,0.909449,0.170732,0.175853,ap4,25,ap4.jpg,ap4.txt,ap4*25*39.png,1,0
39,0.736585,0.942257,0.170732,0.115486,ap4,26,ap4.jpg,ap4.txt,ap4*26*39.png,1,0
39,0.890244,0.111549,0.141463,0.139108,ap4,27,ap4.jpg,ap4.txt,ap4*27*39.png,1,0
39,0.246341,0.123360,0.160976,0.146982,ap4,28,ap4.jpg,ap4.txt,ap4*28*39.png,1,0
39,0.628750,0.633333,0.467500,0.680000,ap41,1,ap41.jpg,ap41.txt,ap41*1*39.png,1,1
39,0.205000,0.403333,0.405000,0.480000,ap41,2,ap41.jpg,ap41.txt,ap41*2*39.png,1,1
39,0.156250,0.143333,0.307500,0.220000,ap41,3,ap41.jpg,ap41.txt,ap41*3*39.png,1,1
39,0.735000,0.271667,0.355000,0.390000,ap41,4,ap41.jpg,ap41.txt,ap41*4*39.png,1,1
39,0.413750,0.186667,0.342500,0.366667,ap41,5,ap41.jpg,ap41.txt,ap41*5*39.png,1,1
39,0.465392,0.228799,0.438980,0.422261,ap42,1,ap42.jpg,ap42.txt,ap42*1*39.png,1,2
39,0.616576,0.706714,0.438980,0.469965,ap42,2,ap42.jpg,ap42.txt,ap42*2*39.png,1,2
39,0.272313,0.622792,0.417122,0.436396,ap42,3,ap42.jpg,ap42.txt,ap42*3*39.png,1,2
39,0.740437,0.564488,0.395264,0.422261,ap42,4,ap42.jpg,ap42.txt,ap42*4*39.png,1,2
15,0.174506,0.318140,0.154399,0.213023,ap43,1,ap43.jpg,ap43.txt,None,0,0
39,0.550987,0.245814,0.182047,0.238605,ap43,2,ap43.jpg,ap43.txt,ap43*2*39.png,1,0
39,0.453321,0.624884,0.281867,0.262791,ap43,3,ap43.jpg,ap43.txt,ap43*3*39.png,1,0
39,0.684381,0.628605,0.196050,0.215349,ap43,4,ap43.jpg,ap43.txt,ap43*4*39.png,1,0
39,0.833932,0.562791,0.200000,0.221395,ap43,5,ap43.jpg,ap43.txt,ap43*5*39.png,1,0
